,NPD_FIELD_CODE,NPD_FACILITY_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
7143,0.0,0.0,0.8300000000000001,0.6742238365925404,0.91698039210805,0.671185235592997,0.65139583125,0.2614222663001101,0.8767581952756921,0.041507835208109564,0.039227739955745675,0.04006882546049205,0.35865423859167356
7144,0.0,0.0,0.96,0.6661773024105783,0.9173567779420956,0.6704093508346194,0.8424665645833334,0.24007783339279687,0.9259576674898004,0.025295966860503977,0.04796992200302615,0.048766053184465266,0.4347620429414998
7145,0.0,0.0,0.96,0.6640178589356593,0.917484092974831,0.6708869421906178,1.0,0.23262197144686775,0.9117687297306732,0.016697447292667807,0.05310349160849017,0.054215792115835895,0.4461414696175088
7146,0.0,0.0,0.96,0.6633400115102241,0.9174828679610183,0.6708015898330062,1.0,0.23087425739456863,0.9163504347837537,0.016797202180944347,0.053577281194968664,0.05494064083943119,0.44767846484492035
7147,0.0,0.0,0.96,0.6638016466185122,0.9173562038368761,0.6708712533534205,1.0,0.23203544415429214,0.9183828556895938,0.01731578056839699,0.047905391521713664,0.04949004064480723,0.43470896175559537
7148,0.0,0.0,0.96,0.6637829076063684,0.917235576457918,0.6711435304759527,1.0,0.2312952784395155,0.9146947934389871,0.017008326781364196,0.05111833022285092,0.05229379943209976,0.43940015900764134
7149,0.0,0.0,0.96,0.6636674259943686,0.9172105289576233,0.6709353704612373,1.0,0.2314852835080571,0.9141842397112757,0.017183212124254072,0.0518332600289708,0.05189105120326073,0.4243781833966769
7150,0.0,0.0,0.96,0.6636531660682884,0.9172105289576233,0.6709064121526156,1.0,0.23151694368617,0.9135183409442101,0.017350613290898004,0.04794105310349161,0.049597650703515114,0.40683072291856875
7151,0.0,0.0,0.96,0.6636531660682884,0.9172105289576233,0.6709064121526156,1.0,0.23151694368617,0.9135183409442101,0.017350613290898004,0.05059529369010765,0.0521242501910898,0.40693216696274176
7152,0.0,0.0,0.96,0.6636531660682884,0.9172105289576233,0.6709064121526156,1.0,0.23151694368617,0.9135183409442101,0.017350613290898004,0.05118625704528512,0.05256325521049616,0.41024797170890753
7153,0.0,0.0,0.88,0.6749854558770847,0.9167002068649371,0.674715393866598,0.69243973125,0.2547345694776768,0.9037825879333818,0.04345864715117716,0.0365412341284734,0.03764780249338823,0.3608459017785736
7154,0.0,0.0,0.96,0.6618503004590945,0.9170811169068119,0.6707849638582268,0.9183016166666667,0.2266026339168076,0.9255326948369956,0.018990412722982568,0.05069718392375894,0.05242855124527722,0.44657083743238046
7155,0.0,0.0,0.96,0.6611821169565035,0.917020671017483,0.6709530594761126,1.0,0.22424442917416518,0.9283268185859281,0.01649758672157887,0.053376897068787794,0.05558059532262521,0.44742131598876095
7156,0.0,0.0,0.96,0.661160131812146,0.9170371530215098,0.6709478340796857,1.0,0.2241939340197215,0.9223522393715066,0.016151033610561055,0.05261441848696399,0.054968177339558534,0.4369442694731279
7157,0.0,0.0,0.96,0.6609633293064593,0.9170163157759519,0.6706515230322309,1.0,0.22437053727197362,0.9369422501017569,0.016318978664080806,0.05233591851498381,0.054404612122139144,0.4327107500017694
7158,0.0,0.0,0.96,0.6607474031002493,0.9169699651032489,0.670487963403205,1.0,0.22415734679299082,0.9310597855967738,0.015907696479627424,0.05161249785605967,0.054143649356379775,0.43246893571042677
7159,0.0,0.0,0.88,0.6632943640968646,0.9168448799067601,0.6721569031456945,1.0,0.22732784936588424,0.9382443423863835,0.01597825893436335,0.047114044040355324,0.049355779273204586,0.39762290653700705
7160,0.0,0.0,0.6576668,0.6707131123634571,0.9165159485319693,0.6743534847172887,0.53837049375,0.24327556259517036,0.8906239512920843,0.03560827094537715,0.020177662604076628,0.020887607621572126,0.23980900209729666
7161,0.0,0.0,0.96,0.6618008999714236,0.9167215065156891,0.6701243956813373,1.0,0.2281236620248206,0.9261376245339985,0.01662715914540355,0.052626305680889975,0.05453438774763069,0.4217005324632737
7162,0.0,0.0,0.96,0.6621462674792823,0.9167337028914553,0.6705404784117601,1.0,0.2280755110010706,0.9348506864168287,0.01621757883048096,0.052466677648169625,0.05479804196105672,0.41965513743308824
7163,0.0,0.0,0.96,0.6620086954004754,0.9168154178410558,0.670496632300663,1.0,0.22778762140715622,0.9353271460456782,0.016199458362494597,0.047137818428207294,0.04892331746212563,0.4220485091264253
7164,0.0,0.0,0.7576664,0.6666704773476335,0.9165845728269612,0.6736013629000557,0.7732078208333333,0.2334646874915831,0.9146827050017561,0.025527285542089592,0.028930033674722227,0.02964447782583853,0.3162860155846362
7165,0.0,0.0,0.8423332000000001,0.6661279396433821,0.9165359506684978,0.6722722709209393,0.72403036875,0.23524193098305937,0.9085634684419073,0.026458746964785822,0.03123784746692388,0.03245198071588513,0.33605580837927806
7166,0.0,0.0,0.96,0.6602974523956151,0.916570609007015,0.6690575571610428,1.0,0.226457904547071,0.9342478426838078,0.015514688965624607,0.045893059407100735,0.047710730573372974,0.41888369086460997
7167,0.0,0.0,0.6376668,0.6613966974323219,0.9165900463155608,0.670305212618503,0.7640841854166667,0.22649777585876407,0.9366243950732958,0.016804391402622295,0.023716650052898015,0.02476834022118652,0.37601060680052567
7168,0.0,0.0,0.7223332000000001,0.6680408762795714,0.9163510537680888,0.6736568789079896,0.5667800583333333,0.2372928691116831,0.881086503855479,0.02905741928656282,0.018127970737124896,0.02035151909433193,0.29748819828300055
7169,0.0,0.0,0.96,0.6583408903500868,0.916407517042659,0.667428469357991,1.0,0.22489652840222182,0.9315319178635973,0.014990363590177774,0.05739816495689194,0.06685919648468705,0.4162579415352023
7170,0.0,0.0,0.96,0.6566460996550327,0.9164416811034288,0.666893601610245,1.0,0.22133661773808946,0.9357466975148712,0.015473164291858153,0.03510288366342939,0.037525192099684815,0.4036871371311152
7171,0.0,0.0,0.96,0.6580372378681428,0.9167205080718291,0.6684001551921057,1.0,0.221569472605369,0.9340402592378659,0.01577988627784963,0.04232859939986652,0.046121245315370867,0.41926233665739515
7172,0.0,0.0,0.96,0.659209882301691,0.9167907812388113,0.6692145027497823,1.0,0.2229134408697296,0.9344035352811195,0.016117458041683762,0.04341373038825274,0.04910213724509853,0.426361060585686
7173,0.0,0.0,0.96,0.6584547554458833,0.9167777208250892,0.6684792685131122,1.0,0.2225791101778204,0.9374183309815505,0.01629611820233034,0.049888854736792054,0.05740453557736751,0.42900686280754646
7174,0.0,0.0,0.96,0.6594724831319547,0.916997080861207,0.6694010119402982,1.0,0.22320396590378308,0.9381359512741388,0.01723999048578081,0.04260540120128586,0.04613671216796194,0.4282967544983356
7175,0.0,0.0,0.96,0.6605397773443593,0.9172126564110789,0.670379294566375,1.0,0.22382991252292941,0.9293434612583593,0.017594002596403237,0.04628533680665819,0.04987925986337518,0.4392491725232908
7176,0.0,0.0,0.96,0.6614737218078002,0.9174214041410159,0.6712205159355511,1.0,0.22441501816472187,0.9363289618065285,0.018060463657860643,0.045510971030908405,0.048905852957266405,0.43465823973350887
7177,0.0,0.0,0.96,0.6565877126380026,0.9097094137020383,0.666259657516398,0.9846565854166667,0.2227645550598285,0.9225240142342499,0.01790913652746451,0.046183446573006895,0.04956031733388113,0.4352669039985468
7178,0.0,0.0,0.96,0.6626560412349233,0.9179048967400335,0.6724829026908031,1.0,0.224658323758356,0.917481363869915,0.01851805247091346,0.04598306244682603,0.04925694931488482,0.442130891126949
7179,0.0,0.0,0.96,0.6581750833196626,0.9107056027875262,0.6679002430827019,0.9791178666666668,0.2232279610475692,0.8999337164531529,0.018835605626105995,0.0458455106313968,0.048976356924143274,0.4393907223523694
7180,0.0,0.0,0.96,0.6642140123040935,0.9183238034619021,0.6739353822129587,1.0,0.22551046912740125,0.9182346935146929,0.019212451093870684,0.04579456551457116,0.049002063239857285,0.47230577594077555
7181,0.0,0.0,0.96,0.6650097806352939,0.918498624417772,0.6743398201479764,0.9347826086956522,0.22679580328570262,0.9276629508859937,0.020166509378000526,0.04426281566868013,0.04787922715929554,0.473157434079065
7182,0.0,0.0,0.96,0.6652695800931222,0.9185816535088214,0.674670592358359,1.0,0.22671479699530817,0.9215573609552673,0.020156301557565336,0.04668270871789821,0.049156217400213954,0.4591734905480102
7183,0.0,0.0,0.96,0.6650634687752786,0.9185816535088214,0.6745281810327101,1.0,0.2264767501440586,0.9223791372383012,0.019855069757826492,0.04722102878568918,0.04947427474247541,0.46705663644577816
7184,0.0,0.0,0.96,0.6652709429970589,0.9184989285948549,0.6741961997207129,1.0,0.22791380846583603,0.9337765986522552,0.019557723553066196,0.04611551975057271,0.048558704056225754,0.5224615987109529
7185,0.0,0.0,0.96,0.6644077909394859,0.9184808183593027,0.673852392606636,1.0,0.2262806245426897,0.9438337139430869,0.019644107966353908,0.045100013755181544,0.04743677708687586,0.5019616447146473
7186,0.0,0.0,0.96,0.6646033946400116,0.9184973234043415,0.6743203396250383,1.0,0.22566817374394468,0.9324725767915548,0.01906796402772229,0.04686950747959224,0.04925977234443741,0.4932575098082236
7187,0.0,0.0,0.96,0.6647762282557348,0.9184973234043415,0.6745743658038263,1.0,0.22552868962287057,0.9242192204616779,0.018829949095919566,0.04679988248659719,0.049587901681966993,0.4671616192356781
7188,0.0,0.0,0.96,0.6655442343179483,0.9184642537916491,0.6748820775705933,1.0,0.2269773047365532,0.9335726400575743,0.018825877193795176,0.04578437649120603,0.047906847393350285,0.4772010408630765
7189,0.0,0.0,0.96,0.6653069648467828,0.9184657476172704,0.6749111195963776,1.0,0.2262171221180605,0.9436617752392015,0.019312442642575724,0.04621910815478485,0.04769205790756117,0.48106888994264874
7190,0.0,0.0,0.96,0.6652124843216268,0.9184204393869558,0.6751380599604917,1.0,0.22537185438295332,0.926319791690336,0.018683533499045318,0.04616816303795921,0.047741975290285496,0.4431111236933182
7191,0.0,0.0,0.96,0.6651368413191644,0.9184129011358132,0.6750080405817633,1.0,0.22548036563413734,0.9254117853868912,0.019053354861980044,0.04640251057535717,0.048603226581627135,0.47362218935120637
7192,0.0,0.0,0.96,0.6652523732344237,0.9184063670887834,0.6754640377280464,1.0,0.22466616787206875,0.925181764401275,0.01840191765978782,0.04614099230898553,0.04962297423556098,0.4724284524593103
7193,0.0,0.0,0.96,0.6661132464495435,0.9183423457164321,0.6757203387249885,1.0,0.22651319416947058,0.9240136399298625,0.01811303416339981,0.0461647666968375,0.04936126982644457,0.4683577152913921
7194,0.0,0.0,0.96,0.6673968766412748,0.9182820896294834,0.6758595772304004,1.0,0.22987922474254252,0.9434747846022368,0.01812728414239242,0.04592192830663527,0.0490189176832454,0.46629344695066277
7195,0.0,0.0,0.96,0.6672845442229158,0.9183074654642013,0.6757615269667412,1.0,0.22980096567381855,0.9354256074326677,0.018164689917637335,0.0460408002458951,0.048902360056294565,0.46201392378485373
7196,0.0,0.0,0.96,0.6627191073446959,0.9106320360415828,0.6712251830060167,1.0,0.22800931542208813,0.9379918101066392,0.01813724299232985,0.0480429433371429,0.05109170320825227,0.4685429096511033
7197,0.0,0.0,0.96,0.6664831326044642,0.9183660856392871,0.6759350190418842,1.0,0.22704340011869403,0.9323033428015175,0.018404379935309863,0.04589645574822244,0.048935171793848556,0.4640498821597673
7198,0.0,0.0,0.96,0.6658424021726314,0.9184129011358132,0.6762126805632243,1.0,0.22448867393731345,0.9327669472418137,0.01821893550904631,0.04448527601215211,0.04718142449425276,0.4636606201298012
7199,0.0,0.0,0.96,0.6660155989150089,0.9184129011358132,0.676505826145968,1.0,0.22425169370346046,0.9153437777187914,0.017739506798861354,0.04411677300044663,0.047119509235929946,0.4639272056412325
7200,0.0,0.0,0.96,0.666119371127808,0.9184129011358132,0.6764178111135725,0.9791666666666667,0.224773892387604,0.9362386130441911,0.018310561984751252,0.04389940716865721,0.04684124943316618,0.462482217802722
7201,0.0,0.0,0.96,0.6662529375531564,0.9184129011358132,0.6767797336451862,1.0,0.22424890198794178,0.9267597866968194,0.017740325878925947,0.04473660525515862,0.04733007613937981,0.46557272240427106
7202,0.0,0.0,0.96,0.6663484372433093,0.918439087246125,0.6768008381998422,1.0,0.22447225895351114,0.9322856062060108,0.01810842515959372,0.04444282174813074,0.04648870567480258,0.46382694117896855
7203,0.0,0.0,0.96,0.6664722791522375,0.9184687909509588,0.6771498430053856,1.0,0.22395165256085642,0.9283261635728546,0.017736054242113677,0.04435961139064886,0.046299706238654884,0.4652247457411195
7204,0.0,0.0,0.96,0.6663314242617566,0.9184488623955309,0.6769384752380919,1.0,0.22407626927955704,0.9315043939468922,0.017956242433412213,0.04426281566868013,0.046258604842287575,0.4773744394036977
7205,0.0,0.0,0.96,0.6663735878250685,0.9184132025890556,0.6771596565841522,1.0,0.22364116676084458,0.9282685112826993,0.017464995807787098,0.04368713584855036,0.04619538572709513,0.4639920826462269
7206,0.0,0.0,0.96,0.6665220673273078,0.9184139994240591,0.6772939033784546,1.0,0.22373290647760297,0.9288649497007997,0.017702258797235443,0.04394695594436115,0.04615393743302856,0.46424805192047736
7207,0.0,0.0,0.96,0.6666831870954701,0.9184410553325798,0.6774171103483558,1.0,0.22388905744377077,0.9320469631095276,0.01775861251274509,0.04356826390929052,0.04529787764518617,0.4652046928486667
7208,0.0,0.0,0.96,0.666779032620532,0.9184501565323802,0.6776356175634647,1.0,0.22361612932090502,0.9238389073947039,0.01747301037194372,0.044016580937356185,0.04555799110968184,0.4716310550888343
7209,0.0,0.0,0.96,0.666973740294248,0.9184129011358132,0.6779227005781548,1.0,0.22345670719242292,0.9149034306984793,0.017220374525299464,0.04452433393505177,0.0456835680768134,0.4623135375897367
7210,0.0,0.0,0.96,0.6672225637953273,0.9184048175807161,0.677732833666906,1.0,0.2246554865257365,0.9469402448928569,0.017814826917506046,0.04480283390703196,0.04588042654014774,0.4614406469770854
7211,0.0,0.0,0.96,0.6671274497634971,0.918404151311448,0.6777293277848634,1.0,0.22438891259014906,0.9432248258207168,0.017994411900110797,0.04489113877619641,0.046284311158001586,0.4624574465826332
7212,0.0,0.0,0.96,0.6670673190286793,0.9183240492326983,0.67778663489298,1.0,0.22407043702170176,0.9421366062604772,0.01753264712148276,0.046100236215525024,0.04733043499906871,0.49634447566404566
7213,0.0,0.0,0.96,0.6670013452558765,0.9183074654642013,0.6777495620423966,1.0,0.22397279980591023,0.9453067224929704,0.017512475596449403,0.04658421482536863,0.047707321406328544,0.46983101309571834
7214,0.0,0.0,0.96,0.6671208893800723,0.9182919300617571,0.6778851754139803,1.0,0.2239773135850776,0.923410871946653,0.016968735673651862,0.04375506267098456,0.04672268219195757,0.4640321884311325
7215,0.0,0.0,0.96,0.666869086458853,0.9183285038283813,0.6776869831621586,0.9999409270833333,0.22374748560500446,0.9356112835876139,0.01736847360025729,0.03897301437161746,0.04278477128191368,0.4310734903120938
7216,0.0,0.0,0.96,0.6687185444810554,0.9183422842737331,0.6777291585436928,0.79223428125,0.22899640539923607,0.9465095136427002,0.023102760818120804,0.03316527105349407,0.035984858657070726,0.4077920821743941
7217,0.0,0.0,0.96,0.6689952773832815,0.9184345539269839,0.6776910304954906,0.8128986208333333,0.22989374469771293,0.9433916981989923,0.022761358847919043,0.042535776208290806,0.04525432404094479,0.45958988296188297
7218,0.0,0.0,0.96,0.6708737609102005,0.9183920759009957,0.6782100130621901,1.0,0.23402556104439193,0.9207194321389556,0.016952795502804652,0.04579966002625371,0.04740473091665816,0.4746731968321148
7219,0.0,0.0,0.96,0.6679163557820431,0.9185149228974578,0.6778030561047803,1.0,0.22648748307643846,0.9470960600266277,0.018563534912696942,0.04650779715013017,0.04716500068249132,0.4660988159356798
7220,0.0,0.0,0.96,0.6676598531740077,0.9184973234043415,0.6783320311279251,1.0,0.2244122052078895,0.928378243796013,0.0176771174032036,0.04436470590233142,0.0418472862306626,0.46406639630649316
7221,0.0,0.0,0.96,0.6676514303314547,0.9184852017373116,0.6781289540426273,0.9782608695652174,0.22489939777267315,0.946912436205471,0.018049579109178142,0.04250690730875628,0.043042779436234545,0.4445278015660129
7222,0.0,0.0,0.96,0.6682642978312363,0.9183819653904749,0.678300915984299,0.9791666666666667,0.22624077800100365,0.9432467853496925,0.01771474544712318,0.04374657181818028,0.044499032053742164,0.4662568799114842
7223,0.0,0.0,0.96,0.6676154526876256,0.9183842515572853,0.67826293315007,1.0,0.22445771017084354,0.9407232484590042,0.017478978914381615,0.044413952848596214,0.044459449830057805,0.46240318581481976
7224,0.0,0.0,0.96,0.6676349551565305,0.9182770244469786,0.6783685811979531,1.0,0.2242480371630257,0.9412372265237705,0.017683852993980675,0.04266483717091578,0.044001508981067805,0.45815905010628033
7225,0.0,0.0,0.96,0.6678062346111325,0.9182230431956728,0.6786583347299042,1.0,0.22401405043717174,0.9438212642388172,0.01776328194049037,0.043488449892930346,0.04464620041215514,0.4581531521967354
